Customer Lifetime Value,Coverage,Gender,Income,Marital Status,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Total Claim Amount,Vehicle Size,Number of Open Complaints,MPA(50-100),MPA(101-150),MPA(151-200),MPA(201-250)
9416.474669,Extended,M,0,Married,9,83,2,412.8,Medsize,1,1,0,0,0
6781.125672,Extended,F,30324,Divorced,15,67,8,143.943749,Medsize,0,1,0,0,0
6273.911874,Extended,F,18577,Divorced,21,76,6,412.8,Medsize,0,1,0,0,0
3210.136249,Extended,F,23554,Divorced,7,17,1,412.8,Small,0,1,0,0,0
3384.468426,Extended,F,54603,Single,29,68,1,412.8,Medsize,0,1,0,0,0
6273.911874,Extended,F,18577,Divorced,21,76,6,412.8,Medsize,0,1,0,0,0
18677.85248,Extended,M,0,Married,17,14,2,538.649619,Medsize,0,1,0,0,0
9594.248898,Extended,F,27443,Divorced,3,1,2,685.048914,Medsize,2,1,0,0,0
24143.87556,Extended,M,0,Single,9,75,2,626.4,Medsize,0,1,0,0,0
3490.028304,Extended,M,90985,Divorced,33,39,1,78.085149,Medsize,0,1,0,0,0
6997.827397,Extended,F,56940,Married,11,10,9,512.66245,Small,0,1,0,0,0
27580.55396,Extended,M,0,Divorced,16,41,2,417.6,Large,1,1,0,0,0
10536.07798,Extended,M,92983,Married,9,77,2,153.205591,Medsize,1,1,0,0,0
6874.326693,Extended,M,22093,Divorced,15,8,9,616.749885,Medsize,0,1,0,0,0
6314.596813,Extended,M,0,Married,15,46,6,417.6,Medsize,0,1,0,0,0
6361.954003,Extended,F,0,Married,17,33,3,417.6,Medsize,0,1,0,0,0
3309.11965,Extended,M,72140,Divorced,22,66,1,417.6,Large,2,1,0,0,0
3362.414442,Extended,M,22853,Married,16,89,1,316.35678,Medsize,0,1,0,0,0
6832.133872,Extended,M,50472,Married,6,67,3,281.163705,Medsize,0,1,0,0,0
3189.66703,Extended,F,0,Single,6,3,1,760.428495,Medsize,0,1,0,0,0
6880.468875,Extended,M,63935,Married,20,63,6,221.61885,Medsize,0,1,0,0,0
3412.566597,Extended,M,30335,Married,17,42,1,326.132867,Medsize,0,1,0,0,0
9671.98323,Extended,M,17103,Married,24,29,2,417.6,Small,0,1,0,0,0
9875.092794,Extended,M,29598,Single,2,70,2,150.926696,Medsize,0,1,0,0,0
6861.745956,Extended,M,30816,Married,10,43,4,237.57033,Medsize,0,1,0,0,0
6326.679236,Extended,F,0,Divorced,2,41,3,417.6,Medsize,0,1,0,0,0
6886.324494,Extended,M,34615,Married,6,73,7,417.6,Medsize,0,1,0,0,0
6766.558551,Extended,M,20046,Married,15,59,3,417.6,Medsize,0,1,0,0,0
3220.775528,Extended,M,19098,Married,35,3,1,417.6,Medsize,0,1,0,0,0
3479.760165,Extended,M,35033,Married,26,53,1,490.638202,Small,0,1,0,0,0
23740.12142,Extended,M,28025,Married,28,94,2,611.40108,Medsize,0,1,0,0,0
6842.580052,Extended,M,25259,Married,18,8,9,417.6,Medsize,0,1,0,0,0
6331.338496,Extended,F,0,Married,3,82,3,94.714302,Medsize,0,1,0,0,0
3272.010846,Extended,F,0,Married,13,6,1,626.4,Small,0,1,0,0,0
16060.06949,Extended,M,0,Married,1,70,2,417.6,Medsize,0,1,0,0,0
6680.146801,Extended,F,24432,Married,19,44,6,71.10847,Medsize,3,1,0,0,0
15950.01951,Extended,F,0,Married,10,55,2,46.041452,Medsize,1,1,0,0,0
3343.933131,Extended,M,40794,Divorced,6,87,1,334.452807,Medsize,0,1,0,0,0
28824.06193,Extended,F,0,Single,13,3,2,626.4,Medsize,1,1,0,0,0
2659.70565,Extended,F,0,Divorced,4,4,1,420.041981,Medsize,3,1,0,0,0
8621.185568,Extended,F,0,Single,12,12,2,417.6,Medsize,1,1,0,0,0
6889.6161,Extended,F,30814,Married,8,96,3,417.6,Medsize,0,1,0,0,0
3413.62256,Extended,F,18168,Married,25,50,1,417.6,Medsize,0,1,0,0,0
3351.567048,Extended,F,29160,Single,25,62,1,417.6,Medsize,0,1,0,0,0
2659.70565,Extended,F,0,Divorced,4,4,1,420.041981,Medsize,3,1,0,0,0
3199.75316,Extended,M,0,Married,3,43,1,132.492438,Medsize,0,1,0,0,0
6802.06713,Extended,M,47451,Married,0,31,6,417.6,Medsize,1,1,0,0,0
3237.500928,Extended,F,27982,Divorced,15,74,1,14.743099,Medsize,0,1,0,0,0
6117.034997,Extended,F,0,Single,16,83,8,1032.609293,Medsize,0,1,0,0,0
3008.969524,Extended,M,0,Single,2,55,1,401.484738,Medsize,0,1,0,0,0
6382.583452,Extended,M,0,Married,14,67,3,417.6,Medsize,0,1,0,0,0
9806.215757,Extended,F,0,Single,15,26,2,626.4,Medsize,0,1,0,0,0
6051.799036,Extended,F,0,Single,23,73,5,626.4,Medsize,1,1,0,0,0
7035.974353,Extended,F,86642,Married,14,12,9,234.057985,Small,0,1,0,0,0
9688.334578,Extended,M,20009,Single,31,86,2,987.122788,Small,1,1,0,0,0
3399.125502,Extended,M,28928,Married,23,7,1,192.644347,Medsize,1,1,0,0,0
2659.70565,Extended,F,0,Divorced,4,4,1,420.041981,Medsize,3,1,0,0,0
10492.97256,Extended,M,72297,Married,17,37,2,109.543927,Medsize,2,1,0,0,0
20631.15177,Extended,M,28935,Married,24,93,2,119.630789,Medsize,0,1,0,0,0
27666.30052,Extended,F,61886,Divorced,3,49,2,417.6,Small,0,1,0,0,0
3339.299496,Extended,F,38821,Single,14,64,1,488.84232,Small,0,1,0,0,0
6920.999642,Extended,M,67534,Married,2,55,5,104.905661,Small,2,1,0,0,0
6852.36423,Extended,F,26313,Single,6,77,7,417.6,Medsize,0,1,0,0,0
9517.07801,Extended,F,0,Married,13,76,2,417.6,Small,0,1,0,0,0
7035.763363,Extended,M,77235,Married,2,68,5,310.160362,Medsize,0,1,0,0,0
6240.664762,Extended,F,0,Single,31,9,9,712.40122,Medsize,0,1,0,0,0
2659.70565,Extended,F,0,Divorced,4,4,1,420.041981,Medsize,3,1,0,0,0
10330.43794,Extended,M,56480,Married,13,62,2,384.695536,Medsize,0,1,0,0,0
7081.690974,Extended,F,93854,Married,18,41,9,417.6,Large,0,1,0,0,0
2659.70565,Extended,F,0,Divorced,4,4,1,420.041981,Medsize,3,1,0,0,0
3469.836978,Extended,F,32714,Married,35,48,1,513.041633,Medsize,0,1,0,0,0
6907.554242,Extended,F,42790,Married,10,74,3,290.057111,Medsize,0,1,0,0,0
10348.01348,Extended,M,34244,Married,14,34,2,417.6,Medsize,2,1,0,0,0
2659.70565,Extended,F,0,Divorced,4,4,1,420.041981,Medsize,3,1,0,0,0
6953.952351,Extended,F,43221,Married,33,51,7,398.735257,Large,0,1,0,0,0
3450.328786,Extended,M,39248,Married,27,22,1,386.765125,Medsize,0,1,0,0,0
6991.614179,Extended,F,66346,Married,15,7,4,78.179743,Large,1,1,0,0,0
6081.481291,Extended,M,0,Single,24,23,7,626.4,Large,0,1,0,0,0
6317.373557,Extended,F,13792,Divorced,2,3,3,620.19254,Medsize,2,1,0,0,0
2953.797658,Extended,M,0,Married,25,6,1,414.190987,Medsize,2,1,0,0,0
6198.793072,Extended,M,24053,Divorced,33,53,7,624.532492,Medsize,1,1,0,0,0
6878.008403,Extended,M,39020,Married,0,4,5,485.01384,Small,0,1,0,0,0
8773.507548,Extended,M,0,Single,24,53,2,626.4,Medsize,0,1,0,0,0
3451.25106,Extended,M,45609,Married,4,30,1,246.515921,Medsize,0,1,0,0,0
3522.480373,Extended,F,90804,Married,1,95,1,169.386126,Medsize,0,1,0,0,0
10656.88195,Extended,F,72540,Married,7,3,2,631.743039,Medsize,0,1,0,0,0
6966.694527,Extended,F,41837,Married,29,93,9,142.062768,Small,0,1,0,0,0
3554.845264,Extended,F,58557,Married,4,83,1,55.510526,Large,0,1,0,0,0
6277.011679,Extended,M,0,Single,30,19,4,633.6,Medsize,0,1,0,0,0
3570.760509,Extended,F,56168,Married,13,20,1,614.675906,Small,0,1,0,0,0
6997.008618,Extended,F,55873,Married,30,19,6,299.356083,Small,0,1,0,0,0
6165.557517,Extended,F,0,Single,12,54,6,653.65668,Small,0,1,0,0,0
6862.508337,Extended,F,54780,Married,22,72,5,135.26125,Large,3,1,0,0,0
10481.94383,Extended,F,39102,Married,11,98,2,152.338562,Medsize,0,1,0,0,0
9468.509337,Extended,M,0,Single,6,47,2,633.6,Medsize,0,1,0,0,0
7039.262387,Extended,F,24239,Married,25,5,8,48.348319,Medsize,0,1,0,0,0
9787.808819,Extended,M,10475,Married,13,81,2,422.4,Small,1,1,0,0,0
3436.134281,Extended,M,30817,Divorced,25,43,1,91.834668,Medsize,0,1,0,0,0
10656.88195,Extended,F,72540,Married,7,3,2,631.743039,Medsize,0,1,0,0,0
3239.124699,Extended,F,16061,Single,26,23,1,633.6,Medsize,0,1,0,0,0
3436.134281,Extended,M,30817,Divorced,25,43,1,91.834668,Medsize,0,1,0,0,0
6187.345744,Extended,F,0,Single,17,25,6,633.6,Medsize,0,1,0,0,0
6990.917824,Extended,F,22568,Married,31,63,6,422.4,Medsize,0,1,0,0,0
6978.719808,Extended,M,53808,Married,26,91,7,189.835063,Medsize,0,1,0,0,0
3436.134281,Extended,M,30817,Divorced,25,43,1,91.834668,Medsize,0,1,0,0,0
9392.557553,Extended,M,0,Single,4,52,2,851.146266,Medsize,0,1,0,0,0
6625.472768,Extended,F,0,Married,2,43,3,539.280951,Medsize,0,1,0,0,0
3436.134281,Extended,M,30817,Divorced,25,43,1,91.834668,Medsize,0,1,0,0,0
6503.219978,Extended,M,46298,Divorced,11,82,4,128.292466,Medsize,3,1,0,0,0
3403.919366,Extended,M,38460,Divorced,15,1,1,91.55098,Medsize,1,1,0,0,0
9575.7578,Extended,F,0,Single,3,64,2,633.6,Medsize,0,1,0,0,0
10477.77713,Extended,M,61427,Single,24,12,2,422.4,Large,0,1,0,0,0
10552.87837,Extended,M,77627,Married,14,38,2,205.169178,Medsize,0,1,0,0,0
7060.212867,Extended,M,85412,Divorced,33,92,3,134.684555,Medsize,0,1,0,0,0
6473.32562,Extended,F,0,Married,3,99,6,468.492761,Small,0,1,0,0,0
7096.598526,Extended,F,67735,Married,33,87,3,3.4637,Medsize,0,1,0,0,0
3560.628183,Extended,F,76769,Married,6,91,1,170.106831,Medsize,0,1,0,0,0
10394.36269,Extended,F,22601,Married,1,41,2,633.6,Medsize,0,1,0,0,0
3436.134281,Extended,M,30817,Divorced,25,43,1,91.834668,Medsize,0,1,0,0,0
6699.278956,Extended,M,30852,Single,7,42,8,318.866388,Medsize,0,1,0,0,0
3059.426954,Extended,M,0,Single,26,73,1,633.6,Small,0,1,0,0,0
7109.341438,Extended,F,92423,Married,5,79,6,404.243868,Medsize,0,1,0,0,0
3498.773857,Extended,M,58484,Divorced,15,65,1,43.542559,Medsize,1,1,0,0,0
10656.88195,Extended,F,72540,Married,7,3,2,631.743039,Medsize,0,1,0,0,0
10656.88195,Extended,F,72540,Married,7,3,2,631.743039,Medsize,0,1,0,0,0
3387.77901,Extended,M,23156,Married,9,6,1,422.4,Medsize,2,1,0,0,0
6361.845408,Extended,M,0,Married,28,23,4,110.527627,Medsize,0,1,0,0,0
7074.398104,Extended,F,94508,Married,27,54,3,491.384479,Medsize,0,1,0,0,0
3241.838403,Extended,M,33701,Single,14,22,1,460.815578,Medsize,3,1,0,0,0
3054.541283,Extended,M,0,Single,29,19,1,422.4,Small,0,1,0,0,0
10656.88195,Extended,F,72540,Married,7,3,2,631.743039,Medsize,0,1,0,0,0
3527.851585,Extended,F,59496,Married,22,64,1,189.144728,Medsize,0,1,0,0,0
7025.65076,Extended,F,48117,Married,4,51,3,422.4,Medsize,0,1,0,0,0
3554.845264,Extended,F,58557,Married,4,83,1,55.510526,Large,0,1,0,0,0
10552.42728,Extended,M,28505,Married,0,93,2,422.4,Large,0,1,0,0,0
7031.785183,Extended,F,26255,Married,21,4,3,52.752601,Medsize,0,1,0,0,0
3303.090814,Extended,M,29385,Single,18,8,1,422.4,Small,2,1,0,0,0
2912.235077,Extended,M,0,Single,29,81,1,633.6,Medsize,0,1,0,0,0
3455.23067,Extended,M,68401,Divorced,14,14,1,242.254164,Medsize,0,1,0,0,0
3059.182181,Extended,M,0,Single,5,85,1,989.200247,Medsize,0,1,0,0,0
3499.139864,Extended,F,37273,Divorced,10,87,1,422.4,Large,0,1,0,0,0
3359.290918,Extended,F,16891,Single,15,54,1,633.6,Medsize,0,1,0,0,0
6960.920371,Extended,M,74487,Divorced,8,86,3,16.711329,Medsize,0,1,0,0,0
3436.134281,Extended,M,30817,Divorced,25,43,1,91.834668,Medsize,0,1,0,0,0
3554.845264,Extended,F,58557,Married,4,83,1,55.510526,Large,0,1,0,0,0
3436.448003,Extended,F,30509,Single,15,76,1,442.964578,Medsize,0,1,0,0,0
3554.845264,Extended,F,58557,Married,4,83,1,55.510526,Large,0,1,0,0,0
10656.88195,Extended,F,72540,Married,7,3,2,631.743039,Medsize,0,1,0,0,0
6113.869984,Extended,M,0,Single,18,7,5,1034.799615,Medsize,0,1,0,0,0
3554.845264,Extended,F,58557,Married,4,83,1,55.510526,Large,0,1,0,0,0
10439.49667,Extended,M,88233,Single,32,22,2,253.056709,Medsize,0,1,0,0,0
12779.06199,Extended,M,0,Single,16,8,2,633.6,Medsize,0,1,0,0,0
10506.93706,Extended,M,61650,Single,8,2,2,117.470445,Medsize,0,1,0,0,0
6051.637445,Extended,M,0,Single,16,80,6,633.6,Large,0,1,0,0,0
10546.65545,Extended,F,43922,Married,26,88,2,108.701381,Medsize,0,1,0,0,0
6950.100195,Extended,F,21687,Married,10,68,8,603.100479,Medsize,0,1,0,0,0
7013.436657,Extended,M,92107,Divorced,7,38,5,16.37296,Medsize,0,1,0,0,0
10629.33736,Extended,M,56598,Married,29,29,2,92.966783,Medsize,0,1,0,0,0
3548.148767,Extended,F,76114,Married,6,97,1,422.4,Medsize,0,1,0,0,0
3554.845264,Extended,F,58557,Married,4,83,1,55.510526,Large,0,1,0,0,0
6307.497245,Extended,M,0,Married,16,28,7,422.4,Small,2,1,0,0,0
3484.247842,Extended,F,51337,Single,3,70,1,72.543171,Medsize,0,1,0,0,0
3210.417377,Extended,F,0,Divorced,3,8,1,325.917598,Large,0,1,0,0,0
9585.501257,Extended,M,26432,Single,19,89,2,422.4,Medsize,3,1,0,0,0
31234.89323,Extended,F,70164,Divorced,34,3,2,375.401079,Medsize,0,1,0,0,0
3497.483075,Extended,M,63189,Married,16,95,1,569.124597,Medsize,0,1,0,0,0
3107.588649,Extended,M,0,Married,1,66,1,87.135752,Medsize,0,1,0,0,0
10144.3094,Extended,F,27231,Married,0,7,2,422.4,Medsize,0,1,0,0,0
10453.2558,Extended,F,73604,Divorced,12,75,2,398.19284,Medsize,0,1,0,0,0
3508.905811,Extended,M,23629,Married,15,81,1,633.6,Small,0,1,0,0,0
3450.073829,Extended,M,68082,Single,24,53,1,39.579516,Medsize,0,1,0,0,0
20878.41013,Extended,M,50555,Divorced,9,45,2,422.4,Large,0,1,0,0,0
3540.206231,Extended,F,62863,Married,18,52,1,94.507735,Medsize,0,1,0,0,0
10388.55323,Extended,F,61222,Single,20,55,2,392.604371,Small,0,1,0,0,0
6158.601171,Extended,M,0,Single,13,45,5,342.481173,Medsize,0,1,0,0,0
3256.766388,Extended,F,0,Married,17,56,1,491.755368,Small,0,1,0,0,0
6988.401604,Extended,F,22436,Married,24,21,3,427.2,Small,0,1,0,0,0
27789.69235,Extended,F,33806,Divorced,32,59,2,395.729716,Medsize,0,1,0,0,0
7083.212357,Extended,F,41449,Married,15,45,5,63.516572,Medsize,0,1,0,0,0
13917.37715,Extended,M,67267,Single,31,10,2,94.814032,Medsize,0,1,0,0,0
6701.770088,Extended,M,18400,Married,26,52,8,640.8,Small,0,1,0,0,0
10700.4952,Extended,F,75313,Married,16,64,2,527.139074,Medsize,1,1,0,0,0
10487.74332,Extended,M,30658,Married,6,67,2,441.757585,Medsize,0,1,0,0,0
7255.953792,Extended,F,88891,Married,17,56,3,50.528355,Medsize,0,1,0,0,0
10484.91535,Extended,F,61108,Divorced,22,93,2,49.451117,Medsize,0,1,0,0,0
7094.167717,Extended,F,23032,Married,30,22,7,427.2,Medsize,0,1,0,0,0
10484.91535,Extended,F,61108,Divorced,22,93,2,49.451117,Medsize,0,1,0,0,0
27789.69235,Extended,F,33806,Divorced,32,59,2,395.729716,Medsize,0,1,0,0,0
10484.91535,Extended,F,61108,Divorced,22,93,2,49.451117,Medsize,0,1,0,0,0
6039.020697,Extended,M,0,Divorced,6,49,3,640.8,Medsize,1,1,0,0,0
3319.620511,Extended,M,69152,Single,8,83,1,221.359492,Large,4,1,0,0,0
3588.87609,Extended,F,42836,Married,32,99,1,244.580023,Medsize,0,1,0,0,0
3301.518961,Extended,F,0,Married,10,83,1,427.2,Large,0,1,0,0,0
10340.45566,Extended,M,40882,Divorced,6,17,2,393.637436,Large,0,1,0,0,0
6981.081694,Extended,M,34835,Married,1,45,9,294.691896,Medsize,2,1,0,0,0
7155.471967,Extended,F,76506,Divorced,35,65,8,427.2,Small,0,1,0,0,0
7166.343469,Extended,F,59253,Divorced,17,70,3,67.801384,Medsize,0,1,0,0,0
10484.91535,Extended,F,61108,Divorced,22,93,2,49.451117,Medsize,0,1,0,0,0
10484.91535,Extended,F,61108,Divorced,22,93,2,49.451117,Medsize,0,1,0,0,0
27789.69235,Extended,F,33806,Divorced,32,59,2,395.729716,Medsize,0,1,0,0,0
6464.417095,Extended,F,0,Single,33,98,3,640.8,Small,0,1,0,0,0
10155.30044,Extended,M,28754,Single,9,17,2,427.2,Medsize,0,1,0,0,0
7124.202899,Extended,F,61233,Married,27,50,7,181.287697,Medsize,2,1,0,0,0
3574.990725,Extended,F,51950,Married,34,90,1,429.171384,Large,0,1,0,0,0
6073.241952,Extended,M,22103,Divorced,4,74,3,427.2,Medsize,1,1,0,0,0
7053.302737,Extended,F,52982,Divorced,8,54,3,31.356274,Medsize,0,1,0,0,0
24258.71383,Extended,M,0,Single,35,22,2,538.689882,Medsize,0,1,0,0,0
2628.171324,Extended,M,0,Single,12,73,1,640.8,Small,4,1,0,0,0
6325.030596,Extended,M,0,Married,4,86,7,614.572672,Medsize,0,1,0,0,0
10498.92645,Extended,M,30352,Married,21,13,2,146.110685,Medsize,0,1,0,0,0
6414.081362,Extended,M,0,Single,0,12,5,640.8,Medsize,0,1,0,0,0
3531.039178,Extended,F,26884,Married,11,84,1,238.132215,Medsize,0,1,0,0,0
3452.414955,Extended,F,65773,Married,24,35,1,245.308491,Medsize,4,1,0,0,0
6838.767672,Extended,M,15871,Married,20,19,4,427.2,Medsize,0,1,0,0,0
7069.740965,Extended,F,63867,Married,21,4,3,432.361631,Medsize,1,1,0,0,0
6162.369756,Extended,M,0,Single,4,24,4,941.347502,Medsize,0,1,0,0,0
7122.273163,Extended,F,64571,Divorced,34,91,6,452.115601,Small,0,1,0,0,0
3449.494119,Extended,F,25236,Divorced,2,26,1,427.2,Medsize,0,1,0,0,0
27789.69235,Extended,F,33806,Divorced,32,59,2,395.729716,Medsize,0,1,0,0,0
7199.645715,Extended,F,63328,Married,19,19,9,427.2,Medsize,0,1,0,0,0
10662.63422,Extended,F,62409,Divorced,16,50,2,392.686432,Small,0,1,0,0,0
3336.219942,Extended,M,19447,Married,6,6,1,640.8,Medsize,0,1,0,0,0
3579.773094,Extended,F,84598,Married,8,7,1,639.267653,Small,2,1,0,0,0
6269.136365,Extended,F,0,Single,25,39,7,942.277602,Large,1,1,0,0,0
3576.705025,Extended,F,24959,Married,19,13,1,640.8,Large,0,1,0,0,0
3420.661111,Extended,F,11652,Married,23,13,1,526.476537,Small,0,1,0,0,0
10676.58892,Extended,F,55510,Divorced,1,2,2,427.2,Medsize,0,1,0,0,0
7147.621865,Extended,M,87454,Married,30,88,6,60.921658,Medsize,0,1,0,0,0
17788.05705,Extended,M,73339,Divorced,34,13,2,17.558721,Medsize,0,1,0,0,0
3557.196138,Extended,F,39075,Married,22,50,1,142.415244,Medsize,0,1,0,0,0
3097.915845,Extended,F,0,Single,16,59,1,427.2,Medsize,0,1,0,0,0
7153.671737,Extended,F,59522,Married,0,8,3,427.2,Small,0,1,0,0,0
27789.69235,Extended,F,33806,Divorced,32,59,2,395.729716,Medsize,0,1,0,0,0
3136.082008,Extended,F,0,Single,15,83,1,640.8,Medsize,0,1,0,0,0
5553.362689,Extended,M,0,Single,1,84,4,640.8,Medsize,1,1,0,0,0
27789.69235,Extended,F,33806,Divorced,32,59,2,395.729716,Medsize,0,1,0,0,0
10484.91535,Extended,F,61108,Divorced,22,93,2,49.451117,Medsize,0,1,0,0,0
6540.204626,Extended,M,21156,Divorced,2,32,8,111.836561,Medsize,0,1,0,0,0
3571.34607,Extended,F,73853,Single,7,35,1,427.2,Small,0,1,0,0,0
10569.62547,Extended,M,45776,Married,2,17,2,95.95081,Medsize,0,1,0,0,0
10004.74874,Extended,F,0,Single,6,55,2,640.8,Medsize,0,1,0,0,0
31864.8589,Extended,M,23576,Married,8,72,2,383.508096,Medsize,0,1,0,0,0
3425.73115,Extended,F,29194,Single,28,31,1,424.466821,Medsize,0,1,0,0,0
3571.82831,Extended,F,74931,Divorced,13,16,1,230.84972,Large,0,1,0,0,0
3226.790317,Extended,M,19948,Divorced,17,84,1,427.2,Medsize,0,1,0,0,0
3514.212939,Extended,F,73643,Single,2,2,1,147.486454,Medsize,0,1,0,0,0
6889.518761,Extended,F,33786,Divorced,15,94,3,75.110004,Large,1,1,0,0,0
3590.693623,Extended,F,82918,Married,28,50,1,29.828668,Small,0,1,0,0,0
6264.6336,Extended,M,0,Single,5,16,3,850.175941,Medsize,0,1,0,0,0
30205.01297,Extended,M,0,Married,7,4,2,469.359715,Medsize,0,1,0,0,0
3090.034104,Extended,M,0,Single,7,79,1,648,Small,0,1,0,0,0
6554.216396,Extended,F,25222,Single,28,69,3,475.623251,Small,0,1,0,0,0
32269.85139,Extended,M,41520,Married,18,70,2,289.904105,Medsize,0,1,0,0,0
3589.710715,Extended,M,79298,Married,22,2,1,244.362072,Medsize,0,1,0,0,0
10110.77818,Extended,F,15752,Married,27,37,2,339.344531,Large,0,1,0,0,0
3543.232138,Extended,M,35695,Married,2,7,1,432,Medsize,0,1,0,0,0
10928.40709,Extended,F,74965,Married,20,93,2,58.557552,Medsize,0,1,0,0,0
10640.93932,Extended,M,50450,Single,11,68,2,135.892444,Medsize,0,1,0,0,0
9112.266649,Extended,M,0,Single,21,21,2,432,Medsize,0,1,0,0,0
28393.32994,Extended,F,38772,Married,8,87,2,321.873474,Medsize,0,1,0,0,0
6921.973993,Extended,F,16483,Married,14,68,9,320.519977,Medsize,0,1,0,0,0
3536.431774,Extended,F,28248,Single,25,89,1,634.385937,Small,0,1,0,0,0
3498.634784,Extended,F,41711,Single,3,89,1,351.286604,Medsize,0,1,0,0,0
10388.986,Extended,F,33432,Single,28,43,2,161.423101,Medsize,0,1,0,0,0
3515.831889,Extended,F,15144,Married,2,71,1,372.652536,Medsize,0,1,0,0,0
3460.66504,Extended,F,14262,Married,27,9,1,290.432527,Medsize,0,1,0,0,0
6285.305195,Extended,M,0,Single,4,63,7,432,Medsize,0,1,0,0,0
3644.833554,Extended,F,82477,Married,1,69,1,432,Large,0,1,0,0,0
10083.48688,Extended,F,11828,Divorced,18,84,2,571.479602,Large,0,1,0,0,0
7294.40195,Extended,F,83488,Married,14,20,3,432.784577,Large,0,1,0,0,0
10083.48688,Extended,F,11828,Divorced,18,84,2,571.479602,Large,0,1,0,0,0
6275.155361,Extended,M,0,Single,15,55,3,900.242038,Small,0,1,0,0,0
6966.319103,Extended,M,27972,Married,13,7,8,240.318607,Medsize,0,1,0,0,0
6189.122455,Extended,M,0,Single,4,18,5,648,Large,0,1,0,0,0
3267.709691,Extended,M,28729,Single,26,19,1,338.744392,Medsize,3,1,0,0,0
5846.41534,Extended,M,0,Single,16,66,6,648,Medsize,2,1,0,0,0
7234.142952,Extended,F,86448,Married,25,79,6,59.853369,Medsize,0,1,0,0,0
7291.599536,Extended,F,84629,Married,19,17,5,411.671832,Large,0,1,0,0,0
7268.096004,Extended,F,38179,Married,12,91,3,374.716271,Medsize,1,1,0,0,0
7189.106255,Extended,F,75838,Single,6,64,6,428.907968,Small,0,1,0,0,0
10083.48688,Extended,F,11828,Divorced,18,84,2,571.479602,Large,0,1,0,0,0
3260.74476,Extended,M,0,Married,8,33,1,432,Medsize,0,1,0,0,0
3653.703458,Extended,F,74126,Married,14,76,1,478.751065,Medsize,0,1,0,0,0
10442.43404,Extended,F,30786,Single,3,5,2,28.649762,Large,0,1,0,0,0
7143.035873,Extended,M,59789,Married,9,81,3,527.539078,Large,0,1,0,0,0
3644.833554,Extended,F,82477,Married,1,69,1,432,Large,0,1,0,0,0
10153.88899,Extended,M,0,Married,33,75,2,432,Large,0,1,0,0,0
6715.59268,Extended,M,21835,Married,6,78,7,432,Medsize,0,1,0,0,0
10819.999,Extended,F,37433,Married,7,18,2,410.391616,Medsize,0,1,0,0,0
3644.833554,Extended,F,82477,Married,1,69,1,432,Large,0,1,0,0,0
6238.054416,Extended,F,0,Married,25,63,7,134.442783,Medsize,2,1,0,0,0
3478.887023,Extended,M,29938,Divorced,8,35,1,562.426585,Medsize,0,1,0,0,0
10083.48688,Extended,F,11828,Divorced,18,84,2,571.479602,Large,0,1,0,0,0
7078.948599,Extended,M,23222,Married,10,66,4,252.938842,Large,0,1,0,0,0
7057.888812,Extended,M,37840,Married,31,9,4,432,Large,0,1,0,0,0
10721.61076,Extended,F,25983,Married,32,43,2,432,Small,0,1,0,0,0
3644.833554,Extended,F,82477,Married,1,69,1,432,Large,0,1,0,0,0
7089.68396,Extended,M,52707,Married,33,66,6,432,Medsize,1,1,0,0,0
3585.942995,Extended,M,25748,Married,9,23,1,117.871165,Medsize,0,1,0,0,0
10083.48688,Extended,F,11828,Divorced,18,84,2,571.479602,Large,0,1,0,0,0
10901.22525,Extended,M,72257,Divorced,28,61,2,408.415481,Medsize,0,1,0,0,0
8456.268179,Extended,F,0,Single,14,16,2,648,Medsize,3,1,0,0,0
6237.507291,Extended,M,0,Married,2,46,3,432,Medsize,1,1,0,0,0
3549.016697,Extended,M,36168,Divorced,16,14,1,432,Medsize,0,1,0,0,0
3049.837544,Extended,M,0,Single,14,36,1,432,Medsize,0,1,0,0,0
6466.304259,Extended,M,0,Divorced,3,76,7,144.776935,Medsize,0,1,0,0,0
3644.833554,Extended,F,82477,Married,1,69,1,432,Large,0,1,0,0,0
10722.0645,Extended,F,54311,Married,20,41,2,385.572011,Medsize,0,1,0,0,0
3423.973171,Extended,F,29958,Married,8,77,1,432,Medsize,0,1,0,0,0
6744.190752,Extended,M,0,Married,3,74,4,547.912576,Medsize,0,1,0,0,0
10391.78109,Extended,M,81439,Single,25,40,2,108.118855,Medsize,1,1,0,0,0
7218.375778,Extended,F,45356,Single,31,30,3,462.043003,Medsize,0,1,0,0,0
10083.48688,Extended,F,11828,Divorced,18,84,2,571.479602,Large,0,1,0,0,0
10719.08467,Extended,F,86036,Divorced,8,20,2,501.26513,Medsize,3,1,0,0,0
10925.82157,Extended,F,98542,Single,1,93,2,432,Small,0,1,0,0,0
